adc0,adc1,adc2,adc3,sonar0,sonar1,sonar2,sonar3,speed,turn
0.1333333333333333,0,0.30000000000000004,0,0.9575,0.9575,0.9575,0,0.720833,-0.0625
0,0,0.4,0,0.98,0,0.9775,0.9825,0.720833,-0.141667
0,0,0.43333333333333335,0,0.6975,0.16749999999999998,0.9075,0.78,0.720833,-0.158333
0,0,0.30000000000000004,0,0.7275,0.17000000000000004,0.9075,0.7975,0.720833,-0.166667
0,0,0.19999999999999996,0,0.7224999999999999,0.43999999999999995,0.665,0.81,0.729167,0
0,0,0,0,0.6375,0.5475,0.7025,0.84,0.733333,0
0,0,0,0,0.8025,0.495,0.71,0.8375,0.7375,0
0,0,0,0,0.78,0.5825,0.6975,0.835,0.745833,0
0,0,0,0,0.8,0.5349999999999999,0.7050000000000001,0.8325,0.75,0
0,0,0,0,0.77,0.5625,0.7050000000000001,0.84,0.754167,0
0,0,0,0,0.5325,0.7775,0.8325,0.6675,0.758333,0
0,0,0,0,0.41000000000000003,0.6275,0.8375,0.21499999999999997,0.775,0
0,0,0,0,0.5825,0.7775,0.845,0.725,0.783333,-0.2125
0,0,0,0,0.56,0.5825,0.8375,0.54,0.783333,-0.183333
0.4,0,0,0,0.31000000000000005,0.72,0.875,0.5974999999999999,0.783333,0
0,0,0,0,0.755,0.7575000000000001,0.8925,0.76,0.783333,0.0416666
0,0,0,0,0.965,0.965,0.965,0.5800000000000001,0.783333,-0.125
0,0,0,0,0.5875,0.6725,0.9,0.7025,0.783333,-0.233333
0,0,0,0,0.6525000000000001,0.625,0.8125,0.815,0.783333,0
0,0,0,0,0.6625,0.6575,0.885,0.73,0.783333,0.0041666
0,0,0,0,0,0,0,0.7424999999999999,0.783333,-0.125
0,0,0,0,0,0,0,0.785,0.783333,-0.233333
0.4666666666666667,0,0,0,0.7050000000000001,0.685,0.8275,0.785,0.783333,-0.304167
0,0,0,0,0.71,0.7625,0.8275,0.71,0.783333,-0.329167
0,0,0,0,0.78,0.745,0.8825000000000001,0.7525,0.783333,0
0,0,0,0.5,0.8049999999999999,0.74,0.835,0.9125,0.783333,-0.141667
0,0,0,0.6,0.8125,0.8025,0.7324999999999999,0.9125,0.783333,-0.233333
0,0,0,0.43333333333333335,0.7925,0.7825,0.8225,0.9125,0.783333,-0.0083334
0,0,0,0.16666666666666663,0.8175,0.8125,0.835,0.9125,0.783333,-0.316667
0,0,0,0.16666666666666663,0.8275,0.78,0.8325,0.9125,0.783333,-0.35
0,0,0,0.16666666666666663,0.8375,0.7725,0.8,0.91,0.783333,-0.35
0,0,0,0.16666666666666663,0.8425,0.7675,0.735,0.905,0.783333,0
0,0,0,0.5,0.855,0.865,0.88,0.8575,0.795833,0
0.30000000000000004,0,0,0.5,0.9075,0.8875,0.9025,0.975,0.391667,0
0.3666666666666667,0,0,0.4666666666666667,0.925,0.885,0.9075,0.8225,0,0
0.5,0,0,0.4,0.83,0.89,0.9125,0.7725,0.233333,0
0.4666666666666667,0,0,0.33333333333333337,0.9375,0.895,0.915,0.8225,0.05,0
0.5333333333333333,0,0,0.30000000000000004,0.9375,0.8925,0.9125,0.835,-0.0458332,0
0.5333333333333333,0,0,0.3666666666666667,0.9375,0.895,0.915,0.8325,-0.0916666,0
0.5,0,0,0.4,0.94,0.89,0.915,0.8325,-0.1125,0
0.5,0,0,0,0.7575000000000001,0.865,0.915,0.8325,-0.120833,0
0.4666666666666667,0,0,0.5,0.83,0.8925,0.9125,0.8325,-0.125,0
0.4666666666666667,0,0,0.43333333333333335,0.8275,0.9,0.9125,0.835,-0.1375,0
0.4,0,0,0.33333333333333337,0.87,0.8925,0.9125,0.835,-0.145833,0
0.43333333333333335,0,0,0.33333333333333337,0.8725,0.89,0.91,0.8200000000000001,-0.1625,0
0.43333333333333335,0,0,0.4,0.935,0.87,0.9125,0.8325,-0.166667,0
0.4,0.16666666666666663,0,0.4666666666666667,0.9325,0.895,0.9125,0.835,-0.1875,0
0.4,0.16666666666666663,0,0.33333333333333337,0.8674999999999999,0.8925,0.9125,0.8325,-0.2,0
0.4,0,0,0.5,0.87,0.865,0.91,0.835,-0.208333,0
0.43333333333333335,0,0,0.3666666666666667,0.9225,0.8875,0.9075,0.83,-0.220833,0
0.4,0,0,0.09999999999999998,0.9175,0.8375,0.905,0.8275,-0.225,0
0.30000000000000004,0,0,0.5333333333333333,0.89,0.8625,0.8925,0.855,-0.2375,0
0.23333333333333328,0,0,0.4,0.8875,0.86,0.8925,0.855,-0.254167,0
0,0,0,0.5,0.8575,0.86,0.7925,0.8625,-0.254167,0
0,0,0,0.4666666666666667,0.8575,0.855,0.795,0.865,-0.25,0
0,0,0,0.5666666666666667,0.8425,0.8575,0.795,0.9525,-0.241667,0
0,0,0,0.4666666666666667,0.7975,0.845,0.7975,0.8674999999999999,-0.229167,0
0,0,0,0.5333333333333333,0.785,0.835,0.7975,0.87,-0.195833,-0.0208332
0,0,0,0.5,0.7825,0.8425,0.8,0.8725,-0.191667,0.225
0,0,0,0.4666666666666667,0.8075,0.8075,0.8075,0.8725,-0.183333,0.3
0,0,0,0.5,0.7424999999999999,0.7424999999999999,0.7424999999999999,0.8725,-0.179167,0.316667
0,0,0,0.5,0.7275,0.7275,0.7275,0.8725,-0.175,0.3375
0,0,0,0.3666666666666667,0.71,0.71,0.71,0.8725,-0.170833,0.358333
0,0,0,0.5333333333333333,0.6925,0.6925,0.6925,0.8725,-0.166667,0.375
0,0,0,0.5,0.6775,0.6775,0.6775,0,-0.166667,0.4
0,0,0,0.4666666666666667,0.655,0.655,0.655,0,-0.166667,0.429167
0,0,0,0.5,0.63,0.63,0.63,0.875,-0.166667,0.475
0,0,0,0.4666666666666667,0.5925,0.5925,0.5925,0.8725,-0.166667,0.525
0,0,0,0.3666666666666667,0.5475,0.5475,0.5475,0.8725,-0.166667,0.55
0,0,0,0.43333333333333335,0.5275000000000001,0.5275000000000001,0.5275000000000001,0.8725,-0.166667,0.558333
0,0,0,0.4666666666666667,0.52,0.52,0.52,0,-0.166667,0.575
0,0,0,0.4,0.505,0.505,0.505,0,-0.104167,0.595833
0,0,0,0.2666666666666667,0.48750000000000004,0.48750000000000004,0.48750000000000004,0,-0.0708332,0.604167
0,0,0,0.2666666666666667,0.48,0.48,0.48,0.8725,-0.0416666,0.625
0,0,0,0.4,0.4625,0.4625,0.4625,0.8725,-0.025,0.645833
0,0,0,0.3666666666666667,0.44499999999999995,0.44499999999999995,0.44499999999999995,0,-0.025,0.675
0,0,0,0.2666666666666667,0.42000000000000004,0.42000000000000004,0.42000000000000004,0,-0.025,0.7125
0,0,0,0.33333333333333337,0.38749999999999996,0.38749999999999996,0.38749999999999996,0,-0.025,0.725
0,0,0,0.33333333333333337,0.375,0.375,0.375,0,-0.025,0.745833
0,0,0,0.2666666666666667,0.35750000000000004,0.35750000000000004,0.35750000000000004,0.8725,-0.025,0.775
0,0,0,0.2666666666666667,0.3325,0.3325,0.3325,0.8725,-0.025,0.820833
0,0,0,0.3666666666666667,0.2925,0.2925,0.2925,0.87,-0.025,0.833333
0,0,0,0.2666666666666667,0.2825,0.2825,0.2825,0.8725,-0.025,0.841667
0,0,0,0.4,0.275,0.275,0.275,0.8725,-0.025,0.85
0,0,0,0.3666666666666667,0.26749999999999996,0.26749999999999996,0.26749999999999996,0.8725,-0.0041666,0.866667
0,0,0,0,0.255,0.255,0.255,0,-0.0375,0.933333
0,0,0,0.33333333333333337,0.7275,0.7275,0.7275,0.87,-0.15,0
0,0,0,0.2666666666666667,0.1975,0.1975,0.1975,0,-0.0541666,0
0,0,0,0.3666666666666667,0.8075,0.84,0.81,0.9275,-0.229167,0
0,0,0,0.4,0.8025,0.8049999999999999,0.81,0.87,-0.270833,-0.0166666
0,0,0,0.4,0.8,0.8025,0.81,0.8725,-0.2875,0.229167
0,0,0,0.3666666666666667,0.8025,0.8025,0.8025,0.8725,-0.291667,0.404167
0,0,0,0.30000000000000004,0.6525000000000001,0.6525000000000001,0.6525000000000001,0.7625,-0.291667,0.454167
0,0,0,0.33333333333333337,0.61,0.61,0.61,0,-0.291667,0.516667
0,0,0,0.33333333333333337,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.8049999999999999,-0.291667,0.545833
0,0,0,0.43333333333333335,0.53,0.53,0.53,0.7575000000000001,-0.291667,0.583333
0,0,0,0,0.49750000000000005,0.49750000000000005,0.49750000000000005,0,-0.291667,0.166667
0.2666666666666667,0,0,0,0.8575,0.8575,0.8575,0.7424999999999999,-0.291667,0.254167
0.6,0,0,0,0.7825,0.7825,0.7825,0.8125,-0.283333,0.45
0.7333333333333334,0,0,0,0.6125,0.6125,0.6125,0,-0.283333,0.5
0.8666666666666667,0,0,0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.755,-0.279167,0.525
0.8,0,0,0,0.5475,0.5475,0.5475,0,-0.279167,0.529167
0.7666666666666666,0,0,0,0.5449999999999999,0.5449999999999999,0.5449999999999999,0,-0.275,0.5375
0.7,0,0,0,0.5375,0.5375,0.5375,0.73,-0.266667,0.541667
0,0,0,0,0.5349999999999999,0.5349999999999999,0.5349999999999999,0.775,-0.25,0.554167
0,0,0,0.1333333333333333,0.5225,0.5225,0.5225,0,-0.245833,0.554167
0,0,0,0.19999999999999996,0.5225,0.5225,0.5225,0,-0.241667,0.554167
0,0,0,0.3666666666666667,0.5225,0.5225,0.5225,0.7224999999999999,-0.241667,0.720833
0,0,0,0.23333333333333328,0.38,0.38,0.38,0,-0.241667,0.725
0,0,0,0.2666666666666667,0.375,0.375,0.375,0.725,-0.2375,0.725
0,0,0,0.19999999999999996,0.375,0.375,0.375,0,-0.233333,0.725
0,0,0,0.16666666666666663,0.375,0.375,0.375,0,-0.229167,0
0,0,0,0.3666666666666667,0.375,0.375,0.375,0.7224999999999999,-0.225,0
0,0,0,0.16666666666666663,0.7324999999999999,0.7324999999999999,0.8475,0.72,0,0
0,0,0,0,0.6799999999999999,0.79,0.6950000000000001,0.7224999999999999,0.00416679,0
0,0,0,0,0.6799999999999999,0.7875,0.78,0.7224999999999999,0.154167,0
0,0,0,0,0.7375,0.79,0.775,0.7224999999999999,0.225,0
0,0,0,0.23333333333333328,0.6950000000000001,0.795,0.81,0.7575000000000001,0.2875,0
0,0,0,0.16666666666666663,0.6825,0.7875,0.7825,0.72,0.308333,0
0,0,0,0.30000000000000004,0.735,0.7925,0.7925,0.8,0.329167,0
0,0,0,0.3666666666666667,0.74,0.7975,0.7975,0.765,0.345833,0
0,0,0,0.16666666666666663,0.7125,0.8175,0.8125,0.7224999999999999,0.345833,0
0,0,0,0,0.8075,0.8225,0.8200000000000001,0.7424999999999999,0.279167,0
0,0,0,0.033333333333333326,0.7224999999999999,0.825,0.8225,0.7825,0.270833,0
0,0,0,0,0.7275,0.825,0.825,0.7,0.266667,0
0,0,0,0,0.735,0.825,0.83,0.775,0.2625,0
0,0,0,0,0.7375,0.8325,0.835,0.6825,0.179167,0
0,0,0,0,0.7424999999999999,0.8325,0.835,0.735,0.141667,0
0,0,0,0,0.7424999999999999,0.835,0.8375,0.6950000000000001,0.116667,0
0,0,0,0,0.7525,0.8375,0.8375,0.775,0.120833,0
0,0,0,0,0.7424999999999999,0.8375,0.84,0.7175,0.145833,0
0,0,0,0,0.7475,0.8375,0.84,0.7175,0.166667,0
0,0,0,0,0.75,0.84,0.8375,0.8175,0.1875,0
0,0,0,0,0.7525,0.7424999999999999,0.835,0.7324999999999999,0.2,0
0,0,0,0.23333333333333328,0.8275,0.8375,0.84,0.83,0.2125,0
0,0,0,0,0.75,0.84,0.84,0.76,0.229167,0
0,0,0,0,0.755,0.8425,0.84,0.74,0.241667,0
0,0,0,0,0.755,0.74,0.84,0.8125,0.245833,0
0,0,0,0,0.8125,0.8475,0.85,0.79,0.25,0
0,0,0,0,0.7625,0.85,0.85,0.7875,0.25,-0.133333
0,0,0,0,0.7224999999999999,0.8525,0.515,0.765,0.254167,-0.133333
0,0,0,0.2666666666666667,0.77,0.8525,0.855,0.7675,0.245833,-0.333333
0,0,0,0,0.7625,0.8525,0.8575,0.755,0.245833,-0.425
0,0,0,0,0.77,0.775,0.8625,0.7825,0.245833,-0.479167
0,0,0,0,0.7875,0.7725,0.8674999999999999,0.775,0.245833,-0.5875
0,0,0,0,0.76,0.7224999999999999,0.865,0.775,0.245833,-0.554167
0,0,0,0,0.785,0.8625,0.87,0.78,0.245833,-0.6125
0,0,0,0,0.7925,0.8625,0.8725,0.7975,0.245833,-0.625
0,0,0,0,0.7925,0.855,0.875,0.785,0.245833,-0.633333
0,0,0,0,0.8,0.8775,0.88,0.7625,0.241667,-0.641667
0,0.43333333333333335,0,0,0.8049999999999999,0.8825000000000001,0.875,0.7925,0.2375,-0.641667
0,0,0,0,0.8,0.8925,0.8775,0.7925,0.225,-0.641667
0,0,0,0,0.765,0.8049999999999999,0.885,0.8,0.225,0
0,0.09999999999999998,0,0,0.815,0.9,0.8925,0.8125,0.225,-0.275
0,0.06666666666666665,0,0,0.8049999999999999,0.9025,0.895,0.8125,0.225,-0.179167
0,0.033333333333333326,0,0,0.8049999999999999,0.905,0.8975,0.9275,0.225,0.0708332
0,0,0,0,0.985,0,0.94,0.8200000000000001,0.225,0.175
0,0,0,0,0,0.85,0.9775,0.8200000000000001,0.225,0
0,0.33333333333333337,0,0,0.79,0.83,0.915,0.845,0.229167,0
0,0.2666666666666667,0,0,0.7875,0.9225,0.915,0.845,0.229167,-0.075
0,0.23333333333333328,0,0,0.7975,0.9275,0.83,0.85,0.241667,-0.075
0,0.4666666666666667,0,0,0.7975,0.845,0.925,0.835,0.241667,0.108333
0,0.33333333333333337,0,0,0.9075,0.9075,0.9075,0.83,0.25,0.108333
0,0.4,0,0,0.9825,0.9075,0.9075,0.83,0.25,0
0,0.4666666666666667,0,0,0.8075,0.7675,0.9425,0.9275,0.25,-0.0625
0.3666666666666667,0.5,0,0,0.8200000000000001,0.795,0.9425,0.9275,0.254167,-0.0625
0.6333333333333333,0.5,0,0,0.8200000000000001,0.8049999999999999,0.95,0.9275,0.254167,-0.2625
0.5333333333333333,0.5333333333333333,0,0,0.815,0.7475,0.9525,0.9275,0.254167,-0.304167
0.5666666666666667,0.4666666666666667,0,0,0.8225,0.8049999999999999,0.95,0.9225,0.254167,-0.366667
0.6,0.4,0,0,0.8275,0.8049999999999999,0.9525,0.925,0.254167,-0.425
0.7666666666666666,0.19999999999999996,0,0,0.795,0.7875,0.965,0.9275,0.254167,0
0.7666666666666666,0,0,0,0.8025,0.785,0.9675,0.9275,0.254167,-0.0458334
0.8666666666666667,0,0,0,0.8025,0.7775,0.97,0.9275,0.254167,-0.25
0.9,0,0,0,0.81,0.795,0.975,0.9299999999999999,0.258333,-0.316667
0.1333333333333333,0,0,0,0.8049999999999999,0.785,0.975,0.9299999999999999,0.2625,-0.329167
0.06666666666666665,0.06666666666666665,0,0,0.795,0.795,0.98,0.9299999999999999,0.2625,0
0.19999999999999996,0.4666666666666667,0,0.7,0.8075,0.7925,0.98,0.9299999999999999,0.266667,0
0,0.3666666666666667,0,0.7666666666666666,0.8225,0.8200000000000001,0.9775,0.9325,0.270833,0
0,0.3666666666666667,0,0.6666666666666667,0.8075,0.81,0.9775,0.9325,0.279167,0
0.4666666666666667,0.4666666666666667,0,0.4,0.8225,0.8175,0.8175,0.9375,0.341667,0
0.06666666666666665,0.43333333333333335,0,0.3666666666666667,0.8025,0.79,0.8125,0.9375,0.316667,0
0.5333333333333333,0.5,0,0.3666666666666667,0.8275,0.8200000000000001,0.8,0.94,0.35,0
0.4,0.4666666666666667,0.6666666666666667,0.3666666666666667,0.8375,0.825,0.84,0.94,0.354167,0
0.6,0.2666666666666667,0.8,0.5,0.815,0.7925,0.8425,0.9375,0.3625,0
0.6333333333333333,0.09999999999999998,0.8333333333333334,0.5,0.8200000000000001,0.7975,0.845,0.9375,0.370833,0
0.5,0,0.7666666666666666,0.5666666666666667,0.8475,0.825,0.8375,0.9375,0.375,0
0.4,0,0.7,0.5333333333333333,0.85,0.7975,0.8375,0.9375,0.383333,0
0,0.3666666666666667,0.23333333333333328,0.30000000000000004,0.81,0.78,0.84,0.9475,0.379167,0
0,0.30000000000000004,0.06666666666666665,0.4666666666666667,0.8375,0.845,0.86,0.945,0.354167,-0.108333
0,0.16666666666666663,0,0.4666666666666667,0.8125,0.845,0.865,0.945,0.35,-0.108333
0,0.2666666666666667,0,0.4,0.8225,0.825,0.865,0.9475,0.304167,-0.108333
0,0.5,0,0.16666666666666663,0.7,0.835,0.865,0.945,0.241667,-0.108333
0,0.5333333333333333,0,0.19999999999999996,0.8,0.8575,0.8674999999999999,0.945,0.225,0
0,0.6333333333333333,0,0.5666666666666667,0.71,0.8425,0.87,0.945,0.220833,0
0,0,0,0.6333333333333333,0.7150000000000001,0.8525,0.8725,0.94,0.216667,0
0,0,0,0.5333333333333333,0.72,0.855,0.8725,0.935,0.2125,0
0,0,0,0.33333333333333337,0.7275,0.86,0.875,0.9425,0.208333,0.0375
0.06666666666666665,0,0,0.30000000000000004,0.7125,0.7125,0.7125,0.95,0.208333,0.3875
0,0,0,0.4,0.6675,0.6675,0.6675,0,0.208333,0.433333
0.09999999999999998,0,0,0.43333333333333335,0.6275,0.6275,0.6275,0.9575,0.208333,0.466667
0,0,0,0.4666666666666667,0.6,0.6,0.6,0.88,0.208333,0.483333
0.06666666666666665,0,0,0.43333333333333335,0.585,0.585,0.585,0.9575,0.208333,0.495833
0.09999999999999998,0,0,0.3666666666666667,0.5725,0.5725,0.5725,0,0.208333,0.5125
0,0,0,0.4,0.56,0.56,0.56,0.9625,0.208333,0.579167
0,0,0,0.4,0.5025,0.5025,0.5025,0,0.208333,0.620833
0,0,0,0.4,0.46499999999999997,0.46499999999999997,0.46499999999999997,0,0.208333,0.679167
0,0,0,0.4,0.41500000000000004,0.41500000000000004,0.41500000000000004,0.9625,0.208333,0.7125
0,0,0,0.4666666666666667,0.38749999999999996,0.38749999999999996,0.38749999999999996,0.9625,0.208333,0.75
0,0,0,0.4,0.355,0.355,0.355,0.9625,0.208333,0
0,0,0,0.4666666666666667,0.7475,0.7625,0.89,0.875,0.208333,0.191667
0,0,0,0.43333333333333335,0.835,0.835,0.835,0.8725,0.208333,0.341667
0,0,0,0.3666666666666667,0.5425,0.5425,0.5425,0.8775,0.208333,0.5875
0,0,0.06666666666666665,0.3666666666666667,0.495,0.495,0.495,0.8775,0.208333,0.608333
0.23333333333333328,0,0,0.3666666666666667,0.47750000000000004,0.47750000000000004,0.47750000000000004,0.8775,0.208333,0.616667
0,0,0,0.4666666666666667,0.47,0.47,0.47,0.8725,0.208333,0.666667
0,0,0,0.4,0.4275,0.4275,0.4275,0.8725,0.208333,0.733333
0.2666666666666667,0,0,0.4666666666666667,0.37,0.37,0.37,0.875,0.208333,0.783333
0.5333333333333333,0,0,0.43333333333333335,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.8775,0.208333,0.808333
0.6333333333333333,0,0,0.4666666666666667,0.30500000000000005,0.30500000000000005,0.30500000000000005,0.8775,0.208333,0.816667
0.6,0,0,0.43333333333333335,0.2975,0.2975,0.2975,0.88,0.208333,0.833333
0.6,0,0,0.5,0.2825,0.2825,0.2825,0.8775,0.208333,0.8625
0.5666666666666667,0,0,0.4666666666666667,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.88,0.208333,0
0.5333333333333333,0,0,0.5666666666666667,0.79,0.795,0.8925,0.8775,0.208333,0.141667
0.2666666666666667,0,0,0.6333333333333333,0.88,0.88,0.88,0.875,0.208333,0.345833
0.09999999999999998,0,0,0.7,0.5800000000000001,0.5800000000000001,0.5800000000000001,0.88,0.208333,0.620833
0,0,0,0.6333333333333333,0.46499999999999997,0.46499999999999997,0.46499999999999997,0,0.208333,0.7625
0,0,0,0.6333333333333333,0.3425,0.3425,0.3425,0.8825000000000001,0.208333,0.8125
0,0,0,0.6333333333333333,0.30000000000000004,0.30000000000000004,0.30000000000000004,0,0.2125,0.883333
0,0,0,0.6,0.24,0.24,0.24,0.875,0.216667,0.908333
0,0,0,0.5666666666666667,0.21750000000000003,0.21750000000000003,0.21750000000000003,0,0.216667,0.945833
0,0,0,0.5666666666666667,0.18500000000000005,0.18500000000000005,0.18500000000000005,0.885,0.216667,0.966667
0,0,0,0.5333333333333333,0.16749999999999998,0.16749999999999998,0.16749999999999998,0.885,0.216667,0.970833
0,0,0,0.5333333333333333,0.16500000000000004,0.16500000000000004,0.16500000000000004,0.885,0.216667,0.979167
0,0,0,0.5333333333333333,0.15749999999999997,0.15749999999999997,0.15749999999999997,0.885,0.216667,0.991667
0,0,0,0.4666666666666667,0.14749999999999996,0.14749999999999996,0.14749999999999996,0,0.220833,0.995833
0,0,0,0.4666666666666667,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.89,0.225,0.995833
0,0,0,0.43333333333333335,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.8875,0.258333,0.995833
0,0,0,0.4666666666666667,0.14249999999999996,0.14249999999999996,0.14249999999999996,0,0.266667,0.995833
0,0,0,0.43333333333333335,0.14249999999999996,0.14249999999999996,0.14249999999999996,0,0.275,0.995833
0,0,0,0.4,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.8925,0.279167,0.995833
0,0,0,0.43333333333333335,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.895,0.2875,0.995833
0,0,0,0.30000000000000004,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.9,0.291667,0.995833
0,0,0.16666666666666663,0.2666666666666667,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.9025,0.291667,0
0,0,0,0.19999999999999996,0.7975,0.7975,0.8375,0.9025,0.295833,0
0,0,0,0.033333333333333326,0.8,0.8275,0.8425,0.9025,0.295833,0.304167
0,0,0,0,0.74,0.74,0.74,0.9025,0.295833,0.0708332
0,0,0,0.09999999999999998,0.94,0.94,0.94,0.79,0.295833,-0.0416668
0,0,0,0.033333333333333326,0.8175,0,0.9775,0.8875,0.295833,-0.3
0,0,0,0.033333333333333326,0.8200000000000001,0.8025,0.8525,0.895,0.295833,-0.3625
0,0,0,0,0.83,0.845,0.8525,0.87,0.295833,-0.441667
0,0,0,0,0.825,0.8475,0.855,0.885,0.295833,-0.533333
0,0,0,0,0.825,0.8475,0.86,0.8674999999999999,0.295833,-0.5875
0,0,0,0,0.83,0.845,0.8575,0.88,0.295833,0
0.033333333333333326,0,0,0,0.915,0.83,0.8725,0.85,0,0
0.16666666666666663,0,0,0,0.8475,0.84,0.875,0.86,0.35,0
0,0,0,0,0.8525,0.86,0.88,0.8725,0,0
0,0,0,0,0.865,0.8425,0.88,0.8775,0.35,0
0,0,0,0,0.8025,0.855,0.8775,0.8775,0,0
0,0,0,0,0.87,0.87,0.885,0.885,0.275,0
0,0.033333333333333326,0,0,0.865,0.875,0.8375,0.885,0.15,0
0,0.1333333333333333,0,0,0.87,0.8674999999999999,0.875,0.8875,0.116667,0
0,0,0,0,0.8674999999999999,0.86,0.835,0.8875,0.1125,0.075
0,0.09999999999999998,0,0,0.8625,0.8775,0.8775,0.89,0.1375,-0.191667
0,0,0,0,0.8575,0.7775,0.88,0.8875,0.141667,-0.258333
0,0.1333333333333333,0,0,0.8525,0.78,0.88,0.89,0.154167,-0.366667
0,0.1333333333333333,0,0,0.87,0.875,0.8775,0.89,0.166667,-0.383333
0,0.16666666666666663,0,0,0.88,0.87,0.885,0.925,0.170833,-0.445833
0,0.30000000000000004,0,0,0.875,0.88,0.885,0.8925,0.170833,-0.5125
0,0.33333333333333337,0,0,0.88,0.885,0.8825000000000001,0.8925,0.170833,-0.5375
0,0.3666666666666667,0,0,0.7424999999999999,0.885,0.885,0.8925,0.170833,-0.55
0,0.4,0,0,0.78,0.885,0.8875,0.8925,0.170833,-0.558333
0,0.43333333333333335,0,0,0.8775,0.8875,0.89,0.895,0.170833,-0.579167
0,0.7,0,0,0.8875,0.8925,0.8925,0.895,0.166667,0
0.09999999999999998,0.7666666666666666,0,0,0.8875,0.8975,0.895,0.895,0.170833,0
0,0.8333333333333334,0,0,0.7975,0.9,0.895,0.8975,0.2,0
0.06666666666666665,0.8333333333333334,0,0,0.8875,0.9,0.895,0.895,0.225,0
0.06666666666666665,0.8333333333333334,0,0,0.89,0.9,0.895,0.895,0.270833,0
0,0.8333333333333334,0,0,0.89,0.9,0.8975,0.8975,0.35,0
0.09999999999999998,0.8333333333333334,0,0,0.8925,0.9025,0.8925,0.8975,0.433333,0
0.06666666666666665,0.8333333333333334,0,0,0.8825000000000001,0.905,0.9,0.8975,0.445833,0
0.06666666666666665,0.7,0,0,0.8075,0.9025,0.9,0.8975,0.458333,0
0.23333333333333328,0.4,0.033333333333333326,0,0.8975,0.9125,0.9,0.8975,0.470833,0
0.23333333333333328,0.16666666666666663,0,0,0.905,0.9125,0.9075,0.9775,0.475,0
0.3666666666666667,0.3666666666666667,0,0,0.92,0.9275,0.9225,0.91,0.479167,0
0.6333333333333333,0.6,0,0.8,0.8625,0.945,0.94,0.9325,0.375,0
0.6666666666666667,0.6666666666666667,0,0.6666666666666667,0.835,0.845,0.95,0.9375,0,0
0.7666666666666666,0.7,0,0.3666666666666667,0.8525,0.8925,0.9575,0.9425,0.120833,0
0.7666666666666666,0.7,0,0.33333333333333337,0.8525,0.895,0.9575,0.9425,0,0
0.7666666666666666,0.7,0,0.2666666666666667,0.8525,0.895,0.9575,0.9125,0.2625,0
0.8,0.7,0,0,0.86,0.9,0.9625,0.91,0.420833,0
0.8,0.6333333333333333,0,0,0.8875,0.905,0.965,0.905,0.433333,0
0.8333333333333334,0,0,0,0.8875,0.91,0.965,0.865,0.445833,0
0.8666666666666667,0,0,0,0.9025,0.9125,0.9725,0.9025,0.454167,0
0.8,0,0,0.033333333333333326,0.88,0.915,0.9675,0.8925,0.466667,0
0.33333333333333337,0,0,0,0.905,0.935,0.92,0.8674999999999999,0,0
0.5,0,0.6666666666666667,0.6,0.9125,0.9425,0.92,0.9375,0.304167,0
0.5,0,0.6666666666666667,0.5666666666666667,0.915,0.935,0.8875,0.8925,0,0
0.5,0,0.6666666666666667,0.7333333333333334,0.9175,0.9375,0.915,0.865,0.308333,0
0.5666666666666667,0,0.6333333333333333,0.8,0.92,0.94,0.9175,0.86,0.133333,0
0.6333333333333333,0,0.6333333333333333,0.8,0.9225,0.9425,0.925,0.84,0.120833,0
0.6666666666666667,0,0.23333333333333328,0.8,0.9225,0.9425,0.9225,0.87,0.0791668,0
0.6666666666666667,0,0,0.8,0.925,0.94,0.925,0.8725,0.0458334,0
0.6333333333333333,0,0,0.7666666666666666,0.9225,0.9425,0.92,0.8775,0.0166668,0
0.6333333333333333,0,0,0.7666666666666666,0.9225,0.9425,0.9275,0.8575,0.00416679,0
0.6333333333333333,0,0,0.7666666666666666,0.9175,0.9299999999999999,0.915,0.86,-0.05,0
0.6666666666666667,0,0,0.7666666666666666,0.9225,0.9225,0.9175,0.86,-0.0916666,0
0.6333333333333333,0,0,0.7666666666666666,0.9175,0.94,0.9225,0.845,-0.116667,0
0.6333333333333333,0,0,0.7666666666666666,0.9225,0.925,0.9225,0.85,-0.141667,0
0.6666666666666667,0,0,0.8,0.9225,0.94,0.925,0.835,-0.15,0
0.6666666666666667,0,0,0.8,0.9225,0.9175,0.9275,0.865,-0.154167,0
0.6666666666666667,0,0.4666666666666667,0.8,0.92,0.9425,0.9225,0.865,-0.195833,0
0.6,0,0.6666666666666667,0.8,0.9175,0.94,0.925,0.8325,-0.216667,0
0.5333333333333333,0,0.7,0.7,0.9125,0.9375,0.92,0.8200000000000001,-0.233333,0
0.7666666666666666,0,0,0,0.8775,0.915,0.9675,0.83,-0.229167,0
0.8,0,0,0,0.875,0.9125,0.9675,0.8625,-0.225,0
